question_id,project,ifc_model,category,question,ground_truth,predicted,elapsed_s,input_tokens,output_tokens,num_tool_calls,span_id,error
552,fzk_house,arc,4,What electrical components are present in the building?,No electrical components found in this architectural model.,"The model contains no electrical components. After a thorough inspection:

- **No `IfcDistributionElement`** subclasses (such as `IfcElectricDistributionPoint`, `IfcJunctionBox`, `IfcCableCarrier`, `IfcOutlet`, `IfcSwitch`, etc.) exist in the model.
- **No `IfcSystem`** instances are defined (which in IFC can represent electrical distribution systems, lighting systems, etc.).
- **No `IfcZone`** or `IfcGroup`** entities exist that might group electrical elements.
- **No product names** anywhere in the model contain electrical keywords (electric, light, cable, switch, outlet, socket, fixture, luminaire, power).
- The property sets present are limited to architectural/structural/thermal quantities (walls, slabs, beams, doors, windows, stairs, railings) — no electrical property sets are defined.

The model exclusively contains: structural elements (walls, beams, slabs, members/studs), doors, windows, stairs, railings, and their associated material and quantity information.

**not available in the model**",39.82,48707,1859,4,2784d2dc5f79ef9b,
553,fzk_house,arc,2,Which construction phases are represented in the model?,"Construction Phases Found:
   - Bestand: 95 elements (100.0%)

   Phase Distribution by Element Type:
   Walls: 26 elements
     - Bestand: 26
   Doors: 5 elements
     - Bestand: 5
   Windows: 11 elements
     - Bestand: 11
   Slabs: 4 elements
     - Bestand: 4
   Structural: 46 elements
     - Bestand: 46
   Circulation: 3 elements
     - Bestand: 3","## Construction Phases in the Model

The model contains a **single construction phase** — the building was constructed as a new building in **2008** using a **masonry/concrete construction method** (""Massivhaus"").

### Construction Phase Properties Found

| Property | Value | Source |
|----------|-------|--------|
| ConstructionMode | Massivhaus | `ArchiCADProperties` property on all elements |
| YearOfConstruction | 2008 | `ArchiCADProperties` property on elements |
| Umbau-Status | Bestand (Existing) | `ArchiCADProperties` property on all 82 building elements |
| Abbruch / Neubau | Kein (None) | `ArchiCADProperties` property |

### Details

- **ConstructionMode** = `""Massivhaus""` describes the building as a masonry/concrete construction (checked on `ArchiCADProperties` property set across all elements).
- **YearOfConstruction** = `2008` indicates when the building was constructed.
- **Umbau-Status** = `""Bestand""` (existing stock) is set on all building elements (walls, doors, windows, slabs, etc.), indicating no renovation phases are represented in the model.
- **Abbruch / Neubau** = `""Kein""` (no demolition/new construction) confirms no demolition or new construction phases are represented.

### What the Model Does NOT Contain

- **No construction scheduling classes** (`IfcTask`, `IfcWorkSchedule`, `IfcWorkCalendar`, `IfcWorkPlan`) — these IFC classes for managing construction schedules do not exist in this IFC4 model.
- **No renovation or demolition phases** — all elements are classified as ""Bestand"" (existing), and there are no elements marked for demolition or phased renovation.

The model represents a single-phase new construction from 2008, with no phased construction, renovation, or demolition information encoded in the model.",121.51,300978,6002,14,e18e990b55d343ba,
554,fzk_house,arc,2,Which elements correspond to renovation work versus existing construction?,"Construction Type Analysis:
   - Existing elements (Bestand): 95
   - Renovation elements: 0
   - New construction: 0
   - Demolition elements: 0

   Building Composition:
   - 100.0% existing construction
   - 0.0% other phases

   Element types that are entirely existing construction:
   - All walls are existing (Bestand)
   - All doors are existing (Bestand)
   - All windows are existing (Bestand)
   - All slabs are existing (Bestand)
   - All structural are existing (Bestand)
   - All circulation are existing (Bestand)","Based on my thorough analysis of this IFC model, here is the definitive answer:

---

## Renovation vs. Existing Construction in `arc.ifc`

### Source: `ArchiCADProperties.Umbau-Status` (German for ""renovation status"") on all product elements

### Finding: Only ""Bestand"" (Existing Construction) is tagged — no renovation work elements present

All 89 tagged elements carry the value **`Bestand`** (German: ""existing stock / existing building""). No elements are marked as **Neubau** (new construction), **Abbruch** (demolition), or any other renovation work category.

#### Elements classified as **existing construction** (Umbau-Status = ""Bestand""):

| IFC Type | Count | Example |
|---|---|---|
| IfcMember (rafters/sparrows) | 42 | Sparren-1 through Sparren-42 |
| IfcWallStandardCase | 13 | Wand-Ext-ERDG-1, Wand-Int-ERDG-4, etc. |
| IfcWindow | 11 | EG-Fenster-1, OG-Fenster-2, etc. |
| IfcDoor | 5 | Haustuer, Terrassentuer, Innentuer-1, etc. |
| IfcBeam | 4 | Unterzug-1, Pfette-1-1, First |
| IfcSlab | 4 | Dach-1, Dach-2, Bodenplatte |
| IfcSpace | 7 | Spaces named 1–7 (room numbers) |
| IfcStair | 1 | Wendeltreppe |
| IfcRailing | 2 | (unnamed railings) |

### No renovation work elements exist

The model contains no elements tagged with Neubau, Abbruch, Rückbau, or any other renovation status value. The related ArchiCAD properties `AC_Pset_Rundfenster_13.Abbruch / Neubau` and `Stift Neubau` are either empty or set to ""Kein"" (none) across all instances — indicating no demolition/new-build marking on any window or door either.

**Conclusion:** This model appears to be a survey/existing-condition model documenting only the existing building stock. All 89 tagged elements correspond to existing construction; no elements correspond to renovation or new-build work. (Source: `ArchiCADProperties.Umbau-Status` on all product elements via `ifcopenshell.util.element.get_psets()`.)",142.65,260523,5946,15,e7483842bfa4acdd,
664,samuel_macalister_sample_house,arc,1,What is the project information and location for this building?,"Building Information:
   - Project Name: Sample House
   - Building Name: Samuel Macalister sample house design
   - Site/Location: Boston","Based on my exploration of the IFC model, here is the project information and location for this building:

## Project Information

| Attribute | Value |
|-----------|-------|
| **Project Code/Name** | 001-00 |
| **Project Long Name** | Sample House |
| **Description** | Not specified |
| **Phase** | Project Status |
| **Schema Version** | IFC4 |

## Location Information

| Attribute | Value |
|-----------|-------|
| **Building Name** | Samuel Macalister sample house design |
| **Region** | Boston |
| **Country** | MA |
| **Address** | Enter address here (placeholder) |

## Project Team

| Role | Name/Organization |
|------|-------------------|
| **Author** | Samuel Macalister |
| **Organization** | Autodesk |
| **Application Used** | Autodesk Revit 2014 (ENU) |

## Spatial Hierarchy

- **Project** → **IfcSite** (Surface:411452)

The building is located in **Boston, MA**. The address field in the model contains a placeholder (""Enter address here"") rather than a specific street address, so the precise street address is not available in this model. The postal address entity (`IfcPostalAddress`) indicates Boston as the region with ""MA"" as the country code.",51.97,85987,2703,7,d003b6d3da5e490b,
665,samuel_macalister_sample_house,arc,1,What modeling standards were applied in this BIM model?,"Modeling Standards:
   - IFC Schema: IFC4
   - Preprocessor Version: The EXPRESS Data Manager Version 5.01.0100.02.64mod : 6 Jun 2012
   - Time Stamp: 2013-12-16T11:31:19","Based on the comprehensive exploration of the BIM model, here's a summary of the **modeling standards applied**:

## BIM Standards Applied in `arc.ifc`

### 1. **Schema & Version**
- **IFC4** schema (from 2013) (1 of 496,141 elements checked for entity types)
- Authored with **Autodesk Revit 2014 (ENU)** (checked in `IfcApplication`)

### 2. **Classification System**
- **UniFormat** classification (1998 edition, from http://www.csiorg.net/uniformat) (checked in `IfcClassification`)
- 16 classification references applied to building elements (doors, superstructure, lighting)

### 3. **Project Metadata**
- Project name: `001-00`
- Author: **Samuel Macalister** (checked in `IfcPerson`)
- Change action: `NOCHANGE` (checked in `IfcOwnerHistory`)

### 4. **Units of Measurement**
Uses a mixed unit system typical for construction/architecture:

| Category | Unit |
|----------|------|
| Length | MILLIMETRE (model units) / METRE (SI) |
| Area | SQUARE_METRE |
| Volume | CUBIC_METRE |
| Angle | DEGREE / RADIAN |
| Mass | KILOGRAM (SI) |
| Temperature | KELVIN / DEGREE_CELSIUS |
| Electrical | AMPERE, VOLT |
| Derived | THERMAL_TRANSMITTANCE, VOLUMETRIC_FLOW_RATE, POWER (WATT), PRESSURE (PASCAL) |

### 5. **Property Sets (Standard MVD)**
Uses standard **IFC MVD-compliant property sets** (from `IfcPropertySet`):

| Property Set | Elements |
|-------------|----------|
| `Pset_WallCommon` | 48 walls |
| `Pset_DoorCommon` | 16 doors |
| `Pset_WindowCommon` | 17 windows |
| `Pset_SlabCommon` | 12 slabs |
| `Pset_SpaceCommon` | 14 spaces |
| `Pset_BuildingCommon` | project-level |
| Element-type-specific | columns, coverings, curtain walls, furniture, light fixtures, members, plates, railings, roofs, stairs |

### 6. **Material System**
- **103 materials** defined (checked in `IfcMaterial`)
- **Composite/layered construction** for 57 wall/slab constructions (using `IfcMaterialLayerSet`)
- Sample materials: Wood, OSB, Insulation, Plasterboard, Timber Cladding, Concrete, Stainless Steel

### 7. **Geometric Representation**
- **BREP geometry** (Boundary Representation): 432 `IfcFacetedBrep` entities
- **Extruded area solids** for parametric elements: 614 `IfcExtrudedAreaSolid`
- Boolean operations for complex shapes: 28 `IfcBooleanClippingResult`

### 8. **Spatial Structure**
- 6 building storeys
- 14 spaces with quantities
- Hierarchical containment via `IfcRelContainedInSpatialStructure`

### 9. **Presentation/Layer Standards**
- 30 `IfcPresentationLayerAssignment` for organized geometry display
- Surface styles with rendering properties for visual representation

### 10. **Element Typing**
- Consistent use of **Type Definitions** (e.g., `IfcWallType`, `IfcDoorType`, `IfcWindowType`)
- 73 type-instance relationships (checked in `IfcRelDefinesByType`)

---

**Summary**: This model follows **IFC4** with a **Level 2 BIM** approach (standardized classification, property sets, layered materials, typed elements) typical of **Revit-generated** architectural models. It covers architectural, structural, and building element components with UniFormat classification and BSAB/SFoB-inspired property conventions.",71.16,98821,2945,8,6701e752071daaa2,
666,samuel_macalister_sample_house,arc,2,What is the space breakdown by level and by function type in the building?,"Building Spatial Layout Overview:
   - Total Building Levels defined in model: 6 storeys
   - Total Spaces: 14 spaces
   - Total Floor Area: 279.0 sq m (partial data)

   Space Distribution by Level:
   - Level 2: 8 spaces
     Area: 101.7 sq m
   - Level 1: 6 spaces
     Area: 177.2 sq m

   Space Functions Distribution:
   - Bath: 3 spaces (21.4%)
   - Bedroom: 2 spaces (14.3%)
   - Master Bedroom: 1 spaces (7.1%)
   - Master Bath: 1 spaces (7.1%)
   - Entry Hall: 1 spaces (7.1%)
   - Kitchen & Dining: 1 spaces (7.1%)
   - Laundry: 1 spaces (7.1%)
   - Hall: 1 spaces (7.1%)
   - Living: 1 spaces (7.1%)
   - Mech.: 1 spaces (7.1%)
   - Linen: 1 spaces (7.1%)","## Space Breakdown by Level and Function Type

The building has **14 IfcSpace instances** across 2 occupied levels, with areas sourced from the `GSA Space Areas` quantity set on each space. Spaces were mapped to levels by their numeric name prefix (`1xx` → Level 1, `2xx` → Level 2), confirmed by the `Level 1` (elevation 0.0 m) and `Level 2` (elevation 3.0 m) storey elevations.

---

### Level 1 — Elevation 0.0 m (6 spaces, 177.20 m²)

| Space | Long Name | Area | Function Type |
|-------|-----------|------|---------------|
| 101 | Kitchen & Dining | 73.02 m² | Kitchen/Dining |
| 106 | Living | 70.32 m² | Living |
| 105 | Hall | 23.79 m² | Circulation/Hall |
| 104 | Laundry | 5.26 m² | Utility |
| 103 | Bath | 2.75 m² | Bathroom |
| 102 | Mech. | 2.06 m² | Mechanical |

*Level 1 is the main living floor, dominated by open-plan kitchen/dining and living areas (~81% of level area).*

---

### Level 2 — Elevation 3.0 m (8 spaces, 101.74 m²)

| Space | Long Name | Area | Function Type |
|-------|-----------|------|---------------|
| 206 | Master Bedroom | 26.97 m² | Bedroom |
| 201 | Entry Hall | 30.72 m² | Circulation/Hall |
| 204 | Bedroom | 13.87 m² | Bedroom |
| 202 | Bedroom | 13.69 m² | Bedroom |
| 207 | Master Bath | 7.13 m² | Bathroom |
| 205 | Bath | 3.98 m² | Bathroom |
| 203 | Bath | 3.98 m² | Bathroom |
| 208 | Linen | 1.40 m² | Storage |

*Level 2 is the private sleeping floor with 4 bedrooms (61.66 m² combined) and 3 bathrooms.*

---

### Building-Wide Summary

| Function Type | Level 1 (m²) | Level 2 (m²) | Total (m²) |
|---------------|-------------|-------------|-----------|
| Kitchen/Dining | 73.02 | — | **73.02** |
| Living | 70.32 | — | **70.32** |
| Bedroom | — | 61.66 | **61.66** |
| Circulation/Hall | 23.79 | 30.72 | **54.51** |
| Bathroom | 2.75 | 7.96 | **10.71** |
| Utility (Laundry) | 5.26 | — | **5.26** |
| Mechanical | 2.06 | — | **2.06** |
| Storage (Linen) | — | 1.40 | **1.40** |
| **Total** | **177.20** | **101.74** | **278.94 m²** |

Areas from `GSA Space Areas` in `Qto_SpaceBaseQuantities` on each `IfcSpace` instance (IFC4 schema). No `IfcSpace` instances exist on the other storeys (Foundation, Level 1 Living Rm., Ceiling, Roof Line) — those levels contain structural elements and building elements only.",129.41,205848,5767,11,721626f20a7eecae,
667,samuel_macalister_sample_house,arc,3,"What are all the spaces on level 1, with their areas?","Level 1 Spatial Layout: 6 spaces
   Total Area: 177.2 sq m

   Level 1 Spaces by Function:
   - Bath (1 spaces):
     * 103: 2.7 sq m
   - Hall (1 spaces):
     * 105: 23.8 sq m
   - Kitchen & Dining (1 spaces):
     * 101: 73.0 sq m
   - Laundry (1 spaces):
     * 104: 5.3 sq m
   - Living (1 spaces):
     * 106: 70.3 sq m
   - Mech. (1 spaces):
     * 102: 2.1 sq m","There are **6 spaces on Level 1** (elevation 0.0), found via `IfcRelAggregates` linking `IfcSpace` instances to `IfcBuildingStorey` ""Level 1"":

| Space | Name | Area | Source |
|-------|------|------|--------|
| 101 | Kitchen & Dining | 73.02 m² | `GSA Space Areas` in `IfcElementQuantity` on `IfcSpace` #589 |
| 102 | Mech. | 2.06 m² | `GSA Space Areas` in `IfcElementQuantity` on `IfcSpace` #795 |
| 103 | Bath | 2.75 m² | `GSA Space Areas` in `IfcElementQuantity` on `IfcSpace` #666 |
| 104 | Laundry | 5.26 m² | `GSA Space Areas` in `IfcElementQuantity` on `IfcSpace` #634 |
| 105 | Hall | 23.79 m² | `GSA Space Areas` in `IfcElementQuantity` on `IfcSpace` #731 |
| 106 | Living | 70.32 m² | `GSA Space Areas` in `IfcElementQuantity` on `IfcSpace` #763 |
| | **Total** | **177.20 m²** | |

The areas come from the `GSA Space Areas` `IfcElementQuantity` property set, which stores `IfcQuantityArea` values — these are already in square metres by IFC convention (the model uses millimetres for length, but area quantities carry their own unit semantics).",79.49,237615,3524,10,9044901088703c66,
668,samuel_macalister_sample_house,arc,3,"What are all the spaces on level 2, with their areas?","Level 2 Spatial Layout: 8 spaces
   Total Area: 101.7 sq m

   Level 2 Spaces by Function:
   - Bath (2 spaces):
     * 203: 4.0 sq m
     * 205: 4.0 sq m
   - Bedroom (2 spaces):
     * 202: 13.7 sq m
     * 204: 13.9 sq m
   - Entry Hall (1 spaces):
     * 201: 30.7 sq m
   - Linen (1 spaces):
     * 208: 1.4 sq m
   - Master Bath (1 spaces):
     * 207: 7.1 sq m
   - Master Bedroom (1 spaces):
     * 206: 27.0 sq m","There are **8 spaces on Level 2** (Elevation: 3000 mm), all with areas stored in the `GSA Space Areas` property set:

| Space ID | Name | Area (m²) | Source |
|----------|------|-----------|--------|
| 201 | Entry Hall | 30.72 | `GSA Space Areas` property |
| 202 | Bedroom | 13.69 | `GSA Space Areas` property |
| 203 | Bath | 3.98 | `GSA Space Areas` property |
| 204 | Bedroom | 13.87 | `GSA Space Areas` property |
| 205 | Bath | 3.98 | `GSA Space Areas` property |
| 206 | Master Bedroom | 26.97 | `GSA Space Areas` property |
| 207 | Master Bath | 7.13 | `GSA Space Areas` property |
| 208 | Linen | 1.40 | `GSA Space Areas` property |

**Total area: 101.74 m²** (sum of all Level 2 spaces).

Note: Two spaces share the same area value (Bedroom 202 at 13.69 m² and Bedroom 204 at 13.87 m² are nearly identical; Baths 203 and 205 are both 3.98 m²).",73.42,139508,2901,10,cd7210663a054498,
669,samuel_macalister_sample_house,arc,2,"What are the elevations of all building levels, including any additional height information such as floor-to-floor measurements and level connections?","Building Level Information:
   - Foundation:
     Elevation: -0.80 m

   - Level 1 Living Rm.:
     Elevation: -0.55 m

   - Level 1:
     Elevation: 0 m

   - Level 2:
     Elevation: 3.00 m

   - Roof Line:
     Elevation: 6.00 m
     Floor-to-floor from Level 2: 3.00 m

   Notes:
   - 'Level 1' and 'Level 1 Living Rm.' are connected (same level)
   - 'Ceiling' and 'Level 2' are connected (same level)","## Building Level Elevations and Height Information

The IFC model contains **6 building levels** with the following elevations:

| Level Name | Elevation (mm) | Elevation (m) |
|------------|----------------|---------------|
| Foundation | -800.0 | -0.800 |
| Level 1 Living Rm. | -550.0 | -0.550 |
| Level 1 | 0.0 | 0.000 |
| Ceiling | 2700.0 | 2.700 |
| Level 2 | 3000.0 | 3.000 |
| Roof Line | 6000.0 | 6.000 |

**Total building height** (Foundation to Roof Line): 6800.0 mm = 6.800 m

### Floor-to-Floor Heights

| From Level | To Level | Height (mm) | Height (m) |
|------------|----------|-------------|------------|
| Foundation | Level 1 Living Rm. | 250.0 | 0.250 |
| Level 1 Living Rm. | Level 1 | 550.0 | 0.550 |
| Level 1 | Ceiling | 2700.0 | 2.700 |
| Ceiling | Level 2 | 300.0 | 0.300 |
| Level 2 | Roof Line | 3000.0 | 3.000 |

### Level Connections (Stairs)

The model contains **3 stairs** providing vertical circulation between levels:

| Stair Element | Contained Level |
|---------------|-----------------|
| Precast Stair:Stair:513254 | Level 1 Living Rm. |
| Assembled Stair:Stair:665557 | Level 1 |
| Precast Stair:Stair:725045 | Ceiling |

Additionally, there are **10 railings** associated with the stairs (all of type ""Railing:SH_1100mm"" indicating 1100mm height handrails).

**Notes:**
- The ""Level 1 Living Rm."" appears to be a split-level or partial level (250mm below Level 1) representing a living room area.
- The ""Ceiling"" level at 2700mm is an intermediate structural/plenum level between Level 1 and Level 2.
- No ramps, elevators, or other vertical transport elements are present in the model.",74.13,88216,3164,8,73b8be27d0265a89,
670,samuel_macalister_sample_house,arc,2,"How is the building's space utilized by function, with areas and percentages?","Building Space Utilization Analysis:
   - Total Functions: 11
   - Total Spaces: 14

   Functional Category Summary:
   - Bedroom Spaces: 3 spaces
   - Bathroom Spaces: 4 spaces
   - Kitchen/Dining Spaces: 1 space

   Functions with Area Data:
   - Kitchen & Dining: 73.0 sq m (26.2% of measured)
     Spaces: 1
   - Living: 70.3 sq m (25.2% of measured)
     Spaces: 1
   - Entry Hall: 30.7 sq m (11.0% of measured)
     Spaces: 1
   - Bedroom: 27.6 sq m (9.9% of measured)
     Spaces: 2, Average: 13.8 sq m
   - Master Bedroom: 27.0 sq m (9.7% of measured)
     Spaces: 1
   - Hall: 23.8 sq m (8.5% of measured)
     Spaces: 1
   - Bath: 10.7 sq m (3.8% of measured)
     Spaces: 3, Average: 3.6 sq m
   - Master Bath: 7.1 sq m (2.6% of measured)
     Spaces: 1
   - Laundry: 5.3 sq m (1.9% of measured)
     Spaces: 1
   - Mech.: 2.1 sq m (0.7% of measured)
     Spaces: 1
   - Linen: 1.4 sq m (0.5% of measured)
     Spaces: 1","## Building Space Utilization by Function

Based on the 14 spaces defined in the IFC model, here's how the building's **278.96 m²** total floor area is distributed:

| Function | Area (m²) | % of Total | # Spaces |
|----------|-----------|------------|----------|
| **Living/Dwelling** | 197.86 | **70.9%** | 4 |
| **Sleeping** | 54.54 | **19.6%** | 3 |
| **Bathing** | 17.84 | **6.4%** | 4 |
| **Utility/Service** | 8.72 | **3.1%** | 3 |

### Breakdown by Space:

**Living/Dwelling (197.86 m² / 70.9%)**
- Kitchen & Dining: 73.02 m²
- Living: 70.32 m²
- Entry Hall: 30.72 m²
- Hall: 23.79 m²

**Sleeping (54.54 m² / 19.6%)**
- Master Bedroom: 26.97 m²
- Bedroom 204: 13.87 m²
- Bedroom 202: 13.69 m²

**Bathing (17.84 m² / 6.4%)**
- Master Bath: 7.13 m²
- Bath 203: 3.98 m²
- Bath 205: 3.98 m²
- Bath 103: 2.75 m²

**Utility/Service (8.72 m² / 3.1%)**
- Laundry: 5.26 m²
- Mech.: 2.06 m²
- Linen: 1.40 m²

*Source: Areas from GSA Space Areas quantity set on IfcSpace entities (Qto_SpaceBaseQuantities on IfcSpace).*",56.66,86345,3062,7,6ab4fa0081ccda80,
671,samuel_macalister_sample_house,arc,3,Which room in the building is the largest?,"Largest Room: 101
   Function: Kitchen & Dining
   Area: 73.0 sq m
   Level: Level 1","The largest room in the building is **Space '101'** (IfcSpace #589) with an area of **73.02 m²**.

This room is located on **Level 1** (IfcBuildingStorey #133, ground floor with elevation 0.00 m). The area was read from the 'GSA Space Areas' quantity set (Qto_RelSpaceBoundary).

For reference, here are the top 5 rooms by area:

| Room | Area | Source |
|------|------|--------|
| 101 (IfcSpace #589) | 73.02 m² | GSA Space Areas quantity |
| 106 (IfcSpace #763) | 70.32 m² | GSA Space Areas quantity |
| 201 (IfcSpace #501) | 30.72 m² | GSA Space Areas quantity |
| 206 (IfcSpace #209) | 26.97 m² | GSA Space Areas quantity |
| 105 (IfcSpace #731) | 23.79 m² | GSA Space Areas quantity |",55.11,145106,2193,12,0ec7eeef761ab491,
672,samuel_macalister_sample_house,arc,4,What ceiling height information is available in this model?,"Space-specific ceiling height information is not available in this model.

Available Information:
- The model contains building level elevations
- Individual space heights are not included
- Based on building design, spaces on level 2 may have higher ceilings","Based on my exploration of the model, here is the ceiling height information available:

## Direct Ceiling Elements (IfcCovering)

The model contains **3 ceiling instances** (IfcCovering with PredefinedType = CEILING):
- `Basic Ceiling:Generic:371728` - Generic plasterboard ceiling (Level 1 area)
- `Compound Ceiling:3000 x 3000mm Grid:697612` - Plasterboard ceiling on 3000×3000mm grid (Level 1 area)
- `Compound Ceiling:3000 x 3000mm Grid:704053` - Plasterboard ceiling on 3000×3000mm grid (Level 2 area)

These coverings have material information but no explicit thickness/height properties.

## Building Storey Elevations (Implicit Ceiling Heights)

The storey elevations provide the most concrete ceiling height data (values in mm):

| Storey | Elevation (mm) | Notes |
|--------|---------------|-------|
| Level 1 | 0.0 | Floor of ground floor |
| Ceiling | 2700.0 | Ceiling level for Level 1 |
| Level 2 | 3000.0 | Floor of second floor |
| Roof Line | 6000.0 | Ceiling/roof level for Level 2 |

**Derived ceiling heights:**
- Level 1: 2700 mm (2.7 m) from floor to ceiling
- Level 2: 3000 mm (3.0 m) from floor to roof line

## Not Available

- **No space-specific ceiling heights** – none of the 14 IfcSpace instances have a `CeilingHeight` property or quantity
- **No RelSpaceBoundary** – space-to-element boundaries are not defined, which could otherwise indicate ceiling boundaries
- **No explicit ceiling height property on coverings** – only reference and finish material are recorded

The primary ceiling height information is the **2.7 m (2700 mm) clear height for Level 1** derived from the Level 1 and Ceiling storey elevations.",89.86,159450,3919,12,758a593d0fa6efd3,
673,samuel_macalister_sample_house,arc,2,"Which door types are installed in the building, with their quantities?","Total Doors: 13

   Door Types and Quantities:
   - Single-Flush:800 x 2100: 7 door(s)
   - Entrance door:Entrance door: 2 door(s)
   - Pocket_Slider_Door_5851: 3 door(s)
   - M_Double-Flush: 1 door(s)","Here are the door types installed in the building and their quantities, sourced from `IfcDoor` instances grouped by their `IfcDoorType.Name`:

| Door Type | Qty | Panel Operation | Notes |
|---|---|---|---|
| 800 × 2100 | 7 | Swinging | Single-flush residential internal/utility doors |
| Curtain Wall Dbl Glass | 3 | Swinging | Double-glass curtain wall doors |
| 2.027 × 0.945 | 3 | Double-acting | Pocket slider door type |
| Entrance door | 2 | Not defined | Entry doors |
| 1730 × 2134mm | 1 | Swinging | Double-flush door (M_Double-Flush) |

**Total: 16 doors** (count of all `IfcDoor` instances, grouped by `RelatingType.Name` via `IfcRelDefinesByType`).

Sources:
- Door counts and type names read from `IsTypedBy[0].RelatingType.Name` on each `IfcDoor` instance.
- Panel operation type read from the property set on each `IfcDoorType` (e.g., `Single-Flush:800 x 2100:422466`, `Curtain Wall Dbl Glass:Curtain Wall Dbl Glass:485452`, `Pocket_Slider_Door_5851:2.027 x 0.945:505974`, `M_Double-Flush:1730 x 2134mm:906937`).",36.11,65332,1574,6,f53d3d86fde839bd,
674,samuel_macalister_sample_house,arc,2,"What is the statistical breakdown of door widths in the building, including the average width, the range of widths, and the distribution of the most common widths?","Average Door Width: 1263 mm (1.26 m)
   - Width range: 800 - 1890 mm
   - Most common widths:
     800 mm: 7 doors (43.8%)
     1450 mm: 5 doors (31.2%)
     1890 mm: 3 doors (18.8%)
     1750 mm: 1 doors (6.2%)","## Door Width Statistical Breakdown

Based on analysis of the 16 IfcDoor instances in the model (IFC4 schema):

### Summary Statistics

| Metric | Value |
|--------|-------|
| **Average width** | 1,262.5 mm (1.263 m) |
| **Median width** | 1,440 mm (1.440 m) |
| **Standard deviation** | 451.3 mm |
| **Minimum width** | 800 mm (0.800 m) |
| **Maximum width** | 1,890 mm (1.890 m) |
| **Range** | 1,090 mm (1.09 m span) |

### Width Distribution

| Width (mm) | Count | Percentage | Visual |
|------------|-------|------------|--------|
| 800 mm | 7 | 43.8% | ███████ |
| 1,440 mm | 5 | 31.2% | █████ |
| 1,890 mm | 3 | 18.8% | ███ |
| 1,730 mm | 1 | 6.2% | █ |

### Most Common Widths

1. **800 mm** — 7 doors (43.8%): All are standard single-flush interior doors (900 × 2100 mm type)
2. **1,440 mm** — 5 doors (31.2%): Mix of entrance doors and curtain wall double glass doors
3. **1,890 mm** — 3 doors (18.8%): All are pocket slider doors (2.027 × 0.945 m type)
4. **1,730 mm** — 1 door (6.2%): A double-flush door (1,730 × 2,134 mm type)

### Key Findings

- The most common door width is **800 mm** (accounting for nearly half of all doors)
- The data is bimodally distributed with a cluster around 800–900 mm (interior doors) and another around 1,440–1,890 mm (entrance/slider doors)
- There is a significant gap between 800 mm and 1,440 mm widths — no doors in the 900–1,300 mm range

*Source: OverallWidth attribute on IfcDoor instances (all 16 doors have this attribute populated)*",38.93,65852,2181,6,b72b625c897312fe,
675,samuel_macalister_sample_house,arc,2,"What is the largest door width in the building, and which doors have this width?","Largest Door Width: 1890 mm (1.89 m)

Doors with largest width:
- Pocket_Slider_Door_5851: 3 door(s)","The **largest door width in the building is 1890 mm (1.89 m)**, found on **3 pocket slider doors**:

| Door Name | ID | GlobalId |
|---|---|---|
| `Pocket_Slider_Door_5851:2.027 x 0.945:505974` | 98453 | `2MWqvKy9535viQk_YsG9Xh` |
| `Pocket_Slider_Door_5851:2.027 x 0.945:939962` | 699050 | `2wm6PO6TX9IxXwLP21HyWr` |
| `Pocket_Slider_Door_5851:2.027 x 0.945:940221` | 699072 | `2wm6PO6TX9IxXwLP21HySo` |

All three are of type `Pocket_Slider_Door_5851` with a height of 2027 mm (2.027 m). The widths were read from the `OverallWidth` attribute on `IfcDoor` instances (unit scale 0.001 mm→m, confirmed via `calculate_unit_scale`).",27.05,47376,1179,4,4b484d4019e5f6bc,
676,samuel_macalister_sample_house,arc,2,"Which window types are present in this building, including their quantities?","Total Windows: 17

   Window Types and Quantities:
   - Single Window: 15 window(s)
   - M_Skylight: 2 window(s)","## Window Types in This Building

The model contains **17 IfcWindow instances** representing **2 distinct window types**:

| Type | Quantity | Dimensions (H × W) | Source |
|------|----------|-------------------|--------|
| **Standard** | 15 windows | 2700mm × 1500mm | OverallHeight/OverallWidth on IfcWindow instances; type name from IfcWindowType |
| **1180 x 1170mm** | 2 windows | 380mm × 1173mm | OverallHeight/OverallWidth on IfcWindow instances (M_Skylight:1180 x 1170mm:488881, 489062) |

### Details

**Standard Windows (15 total)**
- All instances follow naming pattern `Single Window:Standard:#####`
- All share identical dimensions: 2.7m × 1.5m
- All are external windows (`IsExternal: True` from Pset_WindowCommon)
- Representative instance: `IfcWindow #67478` (GlobalId 1ikhyTwD17yAnDcdaZ57Om)

**1180 x 1170mm Skylights (2 total)**
- Instance names: `M_Skylight:1180 x 1170mm:488881` and `M_Skylight:1180 x 1170mm:489062`
- Dimensions: 379.8mm × 1172.5mm
- Type defined as IfcWindowType with GlobalId 2MWqvKy9535viQk$ssG9ol

Both types share `PredefinedType: WINDOW` on their IfcWindowType definitions.",88.54,138265,3995,11,94a44689dd5778f4,
